0204242	0110137
0204242	9301052
0204242	9605169
0204242	9805144
0204242	9706074
0204242	0002161
0204242	0111207
0204242	0108170
0204242	9611072
0204242	0011118
0204242	9310194
0204242	0003118
0204242	0209044
0204242	0112141
0204242	9609101
0204242	0208102
0204242	9911015
0204242	9909130
0204242	0009122
0204242	0206146
0204242	9902088
0204242	9911055
0204242	0007022
0204242	9608026
0204242	9603127
0204242	0101134
0204242	0111264
0204242	9204099
0204242	9302037
0204242	0005266
0204242	0203274
0204242	9209044
0204242	9902121
0204242	0110105
0204242	0105145
0204242	9911150
0204242	9709202
0204242	0110262
0204242	0104231
0204242	0103247
9910247	9606141
9910247	9607003
9812206	9608096
9812206	0003188
9812206	9912092
9812206	9710072
9812206	0202074
9812206	9402097
9812206	9703189
9812206	9603053
9812206	9611053
9812206	9608169
0110137	9301052
0110137	9605169
0110137	9505018
0110137	9805144
0110137	9706217
0110137	0002161
0110137	0111207
0110137	0208126
0110137	0108170
0110137	0004194
0110137	0011118
0110137	0209044
0110137	9912055
0110137	9911015
0110137	9909130
0110137	0107250
0110137	0009122
0110137	9812136
0110137	0206146
0110137	9902088
0110137	0007022
0110137	9608026
0110137	9603127
0110137	0101134
0110137	0005266
0110137	0110191
0110137	0203274
0110137	9705046
0110137	9902121
0110137	9607003
0110137	0110105
0110137	0003176
0110137	0105145
0110137	9911150
0110137	0110262
0110137	9403067
0110137	0104231
0110137	9204057
9706024	0207267
9706024	9510017
9706024	0109068
9706024	9706074
9706024	9706107
9706024	0105082
9706024	9512107
9706024	9905165
9706024	0208126
9706024	9505100
9706024	0004194
9706024	9411057
9706024	0001167
9706024	0112141
9706024	9609101
9706024	0005253
9706024	9610204
9706024	9711052
9706024	9606056
9706024	9906225
9706024	9503226
9706024	9605003
9706024	9402107
9706024	0111255
9706024	9907165
9706024	9604025
9706024	9705046
9706024	9608096
9706024	0202080
9706024	0105107
9706024	0105259
9706024	9806099
9706024	0003188
9706024	9609017
9706024	9403109
9706024	9912130
9706024	9902121
9706024	9801195
9706024	9907191
9706024	9604094
9706024	9612205
9706024	9707202
9706024	9912180
9706024	0202074
9706024	9405194
9706024	9603169
9706024	9503157
9706024	9211097
9706024	9703189
9706024	9603053
9706024	9803163
9706024	0110105
9706024	0108110
9706024	9202036
9706024	9411234
9706024	0111161
9706024	9903202
9706024	9602060
9706024	0003176
9706024	9612179
9706024	9610119
9706024	9509160
9706024	9411100
9706024	9610062
9706024	9710215
9706024	9701092
9706024	9507011
9706024	9606142
9706024	0001076
9706024	9508107
9706024	9512140
9706024	9510079
9706024	9508141
9706024	0012182
9706024	9509017
0207267	0204160
0207267	0008001
0207267	9606063
0207267	0002161
0207267	0105082
0207267	0107214
0207267	0206049
0207267	0106143
0207267	0004194
0207267	9611072
0207267	9411057
0207267	0204198
0207267	9505054
0207267	0001167
0207267	9911015
0207267	9909130
0207267	0009122
0207267	9204099
0207267	9302037
0207267	0012172
0207267	9606056
0207267	9405109
0207267	9803265
0207267	0006050
0207267	9705046
0207267	9608096
0207267	0003188
0207267	9802068
0207267	9703084
0207267	9902121
0207267	9907191
0207267	9310153
0207267	9406175
0207267	9309134
0207267	0110105
0207267	0111161
0207267	0107222
0207267	0005199
0207267	0104178
0207267	0105145
0207267	9411100
