0.7788390452	qcd
0.7782326000	hawking
0.7770650799	magnetic
0.7767100138	mirror
0.7755110354	wave
0.7753940671	superstring
0.7751606684	matter
0.7749327476	renormalization
0.7743764015	cohomology
0.7741830966	algebraic
0.7737908383	problem
0.7728606735	radiation
0.7724088166	manifold
0.7723265345	free
0.7711373756	spin
0.7711246311	light
0.7695140350	euclidean
0.7695140350	integral
0.7694750524	physics
0.7694556435	operator
0.7683841138	state
0.7682785844	equation
0.7679622994	scale
0.7677989136	surfaces
0.7677351064	vector
0.7670543068	open
0.7666084045	systems
0.7643585900	groups
0.7639895365	compact
0.7619037973	topological
0.7610089877	plane
0.7610089877	momentum
0.7608535731	dimension
0.7608483942	supersymmetric
0.7605142918	vacuum
0.7600514348	curvature
0.7599258335	product
0.7598047342	beta
0.7594747011	invariant
0.7589404158	critical
0.7589404158	cosmology
0.7586910937	algebras
0.7583626653	transition
0.7583236726	elliptic
0.7579862693	standard
0.7572968027	classical
0.7570297592	corrections
0.7563744086	sphere
0.7555444546	surface
0.7553824653	torus
0.7551387710	perturbative
0.7548161481	series
0.7546510337	target
0.7546039385	general
0.7538212165	special
0.7537966055	operators
0.7537724865	horizon
0.7531708967	quantization
0.7528341904	extra
0.7526839317	modes
0.7524105792	mass
0.7522404546	potential
0.7510207469	infinite
0.7502264411	hilbert
0.7502263063	scalar
0.7498705126	symmetric
0.7495462717	correspondence
0.7495351405	bound
0.7495225257	world
0.7490328391	abelian
0.7479994155	lattice
0.7478971023	cft
0.7475641759	charges
0.7462181083	framework
0.7459599503	geometry
0.7453274374	simple
0.7448651076	moduli
0.7447948282	riemann
0.7446699585	domain
0.7443976310	spectrum
0.7440921045	energy
0.7437177276	ads
0.7434378174	description
0.7434347261	states
0.7434221205	curves
0.7433058585	charge
0.7432154568	temperature
0.7428601472	gravity
0.7422750785	trivial
0.7418513236	exact
0.7414192986	fields
0.7407134640	phase
0.7396035040	correlation
0.7395129606	statistical
0.7391658758	symmetry
0.7388002510	expansion
0.7386207599	representation
0.7384774487	electric
0.7374677306	sigma
0.7371921528	paper
0.7363601439	anti
0.7359852419	loop
0.7348262058	bps
0.7348117017	coupling
0.7332498079	model
0.7330199098	analysis
0.7320139811	law
0.7315842864	positive
0.7315842864	chern
0.7315365042	large
0.7314882518	holographic
0.7314878880	effective
0.7306539965	commutative
0.7290541471	numbers
0.7290541471	fundamental
0.7288645140	singular
0.7287791091	brane
0.7282844345	equations
0.7277796714	k3
0.7271694042	conformal
0.7271546780	spaces
0.7248731254	construct
0.7246597750	transitions
0.7246597750	planck
0.7234568173	case
0.7227794166	lie
0.7225050335	properties
0.7224756215	structure
0.7224493169	central
0.7216357458	cosmological
0.7216245359	function
0.7212660151	models
0.7209527863	quantum
0.7207442885	dimensions
0.7205773291	set
0.7194505044	algebra
0.7184272086	branes
0.7184263912	shown
0.7180515860	duality
0.7177870878	construction
0.7165165713	limit
0.7163681875	form
0.7143044701	matrix
0.7136738163	creation
0.7136058977	constant
0.7129431012	group
0.7123206206	interpretation
0.7121216690	type
0.7078402808	terms
0.7065962970	tilde
0.7062246978	number
